redis/0                                   10:07:08.318 | 72405:C 14 Oct 2020 10:07:08.318 # oO0OoO0OoO0Oo Redis is starting oO0OoO0OoO0Oo
storagenode/1                             10:07:18.812 | FATAL	storagenode/peer.go:741	Failed preflight check.	{"error": "system clock is out of sync: system clock is out of sync with all trusted satellites", "errorVerbose": "system clock is out of sync: system clock is out of sync with all trusted satellites\n\tstorj.io/storj/storagenode/preflight.(*LocalTime).Check:96\n\tstorj.io/storj/storagenode.(*Peer).Run:740\n\tmain.cmdRun:209\n\tstorj.io/private/process.cleanup.func1.4:362\n\tstorj.io/private/process.cleanup.func1:380\n\tgithub.com/spf13/cobra.(*Command).execute:842\n\tgithub.com/spf13/cobra.(*Command).ExecuteC:950\n\tgithub.com/spf13/cobra.(*Command).Execute:887\n\tstorj.io/private/process.ExecWithCustomConfig:88\n\tstorj.io/private/process.ExecCustomDebug:70\n\tmain.main:335\n\truntime.main:204"}
                                                       | storj.io/storj/storagenode.(*Peer).Run
                                                       | 	/Users/yingrongzhao/work/network/storj/storagenode/peer.go:741
                                                       | main.cmdRun
                                                       | 	/Users/yingrongzhao/work/network/storj/cmd/storagenode/main.go:209
                                                       | storj.io/private/process.cleanup.func1.4
                                                       | 	/Users/yingrongzhao/go/pkg/mod/storj.io/private@v0.0.0-20200925142346-4c879709882f/process/exec_conf.go:362
                                                       | storj.io/private/process.cleanup.func1
                                                       | 	/Users/yingrongzhao/go/pkg/mod/storj.io/private@v0.0.0-20200925142346-4c879709882f/process/exec_conf.go:380
                                                       | github.com/spf13/cobra.(*Command).execute
                                                       | 	/Users/yingrongzhao/go/pkg/mod/github.com/spf13/cobra@v1.0.0/command.go:842
                                                       | github.com/spf13/cobra.(*Command).ExecuteC
                                                       | 	/Users/yingrongzhao/go/pkg/mod/github.com/spf13/cobra@v1.0.0/command.go:950
                                                       | github.com/spf13/cobra.(*Command).Execute
                                                       | 	/Users/yingrongzhao/go/pkg/mod/github.com/spf13/cobra@v1.0.0/command.go:887
                                                       | storj.io/private/process.ExecWithCustomConfig
                                                       | 	/Users/yingrongzhao/go/pkg/mod/storj.io/private@v0.0.0-20200925142346-4c879709882f/process/exec_conf.go:88
                                                       | storj.io/private/process.ExecCustomDebug
                                                       | 	/Users/yingrongzhao/go/pkg/mod/storj.io/private@v0.0.0-20200925142346-4c879709882f/process/exec_conf.go:70
                                                       | main.main
                                                       | 	/Users/yingrongzhao/work/network/storj/cmd/storagenode/main.go:335
                                                       | runtime.main
                                                       | 	/usr/local/Cellar/go/1.15.2/libexec/src/runtime/proc.go:204
storagenode/3                             10:07:18.822 | ERROR	preflight:localtime	preflight/localtime.go:69	unable to get satellite system time	{"Satellite ID": "1JU5amcn4pk7rFf5yZiXM5daBV9aYjPM1aeAXu174WTMRpo4o9", "error": "NO_ERROR: Handshake did not complete in time"}
                                                       | storj.io/storj/storagenode/preflight.(*LocalTime).Check.func1
                                                       | 	/Users/yingrongzhao/work/network/storj/storagenode/preflight/localtime.go:69
                                                       | golang.org/x/sync/errgroup.(*Group).Go.func1
                                                       | 	/Users/yingrongzhao/go/pkg/mod/golang.org/x/sync@v0.0.0-20200625203802-6e8e738ad208/errgroup/errgroup.go:57
storagenode/3                             10:07:18.822 | FATAL	storagenode/peer.go:741	Failed preflight check.	{"error": "system clock is out of sync: system clock is out of sync with all trusted satellites", "errorVerbose": "system clock is out of sync: system clock is out of sync with all trusted satellites\n\tstorj.io/storj/storagenode/preflight.(*LocalTime).Check:96\n\tstorj.io/storj/storagenode.(*Peer).Run:740\n\tmain.cmdRun:209\n\tstorj.io/private/process.cleanup.func1.4:362\n\tstorj.io/private/process.cleanup.func1:380\n\tgithub.com/spf13/cobra.(*Command).execute:842\n\tgithub.com/spf13/cobra.(*Command).ExecuteC:950\n\tgithub.com/spf13/cobra.(*Command).Execute:887\n\tstorj.io/private/process.ExecWithCustomConfig:88\n\tstorj.io/private/process.ExecCustomDebug:70\n\tmain.main:335\n\truntime.main:204"}
                                                       | storj.io/storj/storagenode.(*Peer).Run
                                                       | 	/Users/yingrongzhao/work/network/storj/storagenode/peer.go:741
                                                       | main.cmdRun
                                                       | 	/Users/yingrongzhao/work/network/storj/cmd/storagenode/main.go:209
                                                       | storj.io/private/process.cleanup.func1.4
                                                       | 	/Users/yingrongzhao/go/pkg/mod/storj.io/private@v0.0.0-20200925142346-4c879709882f/process/exec_conf.go:362
                                                       | storj.io/private/process.cleanup.func1
                                                       | 	/Users/yingrongzhao/go/pkg/mod/storj.io/private@v0.0.0-20200925142346-4c879709882f/process/exec_conf.go:380
                                                       | github.com/spf13/cobra.(*Command).execute
                                                       | 	/Users/yingrongzhao/go/pkg/mod/github.com/spf13/cobra@v1.0.0/command.go:842
                                                       | github.com/spf13/cobra.(*Command).ExecuteC
                                                       | 	/Users/yingrongzhao/go/pkg/mod/github.com/spf13/cobra@v1.0.0/command.go:950
                                                       | github.com/spf13/cobra.(*Command).Execute
                                                       | 	/Users/yingrongzhao/go/pkg/mod/github.com/spf13/cobra@v1.0.0/command.go:887
                                                       | storj.io/private/process.ExecWithCustomConfig
                                                       | 	/Users/yingrongzhao/go/pkg/mod/storj.io/private@v0.0.0-20200925142346-4c879709882f/process/exec_conf.go:88
                                                       | storj.io/private/process.ExecCustomDebug
                                                       | 	/Users/yingrongzhao/go/pkg/mod/storj.io/private@v0.0.0-20200925142346-4c879709882f/process/exec_conf.go:70
                                                       | main.main
                                                       | 	/Users/yingrongzhao/work/network/storj/cmd/storagenode/main.go:335
                                                       | runtime.main
                                                       | 	/usr/local/Cellar/go/1.15.2/libexec/src/runtime/proc.go:204
storagenode/4                             10:07:18.837 | ERROR	preflight:localtime	preflight/localtime.go:69	unable to get satellite system time	{"Satellite ID": "1JU5amcn4pk7rFf5yZiXM5daBV9aYjPM1aeAXu174WTMRpo4o9", "error": "NO_ERROR: Handshake did not complete in time"}
                                                       | storj.io/storj/storagenode/preflight.(*LocalTime).Check.func1
                                                       | 	/Users/yingrongzhao/work/network/storj/storagenode/preflight/localtime.go:69
                                                       | golang.org/x/sync/errgroup.(*Group).Go.func1
                                                       | 	/Users/yingrongzhao/go/pkg/mod/golang.org/x/sync@v0.0.0-20200625203802-6e8e738ad208/errgroup/errgroup.go:57
storagenode/4                             10:07:18.837 | FATAL	storagenode/peer.go:741	Failed preflight check.	{"error": "system clock is out of sync: system clock is out of sync with all trusted satellites", "errorVerbose": "system clock is out of sync: system clock is out of sync with all trusted satellites\n\tstorj.io/storj/storagenode/preflight.(*LocalTime).Check:96\n\tstorj.io/storj/storagenode.(*Peer).Run:740\n\tmain.cmdRun:209\n\tstorj.io/private/process.cleanup.func1.4:362\n\tstorj.io/private/process.cleanup.func1:380\n\tgithub.com/spf13/cobra.(*Command).execute:842\n\tgithub.com/spf13/cobra.(*Command).ExecuteC:950\n\tgithub.com/spf13/cobra.(*Command).Execute:887\n\tstorj.io/private/process.ExecWithCustomConfig:88\n\tstorj.io/private/process.ExecCustomDebug:70\n\tmain.main:335\n\truntime.main:204"}
                                                       | storj.io/storj/storagenode.(*Peer).Run
                                                       | 	/Users/yingrongzhao/work/network/storj/storagenode/peer.go:741
                                                       | main.cmdRun
                                                       | 	/Users/yingrongzhao/work/network/storj/cmd/storagenode/main.go:209
                                                       | storj.io/private/process.cleanup.func1.4
                                                       | 	/Users/yingrongzhao/go/pkg/mod/storj.io/private@v0.0.0-20200925142346-4c879709882f/process/exec_conf.go:362
                                                       | storj.io/private/process.cleanup.func1
                                                       | 	/Users/yingrongzhao/go/pkg/mod/storj.io/private@v0.0.0-20200925142346-4c879709882f/process/exec_conf.go:380
                                                       | github.com/spf13/cobra.(*Command).execute
                                                       | 	/Users/yingrongzhao/go/pkg/mod/github.com/spf13/cobra@v1.0.0/command.go:842
                                                       | github.com/spf13/cobra.(*Command).ExecuteC
                                                       | 	/Users/yingrongzhao/go/pkg/mod/github.com/spf13/cobra@v1.0.0/command.go:950
                                                       | github.com/spf13/cobra.(*Command).Execute
                                                       | 	/Users/yingrongzhao/go/pkg/mod/github.com/spf13/cobra@v1.0.0/command.go:887
                                                       | storj.io/private/process.ExecWithCustomConfig
                                                       | 	/Users/yingrongzhao/go/pkg/mod/storj.io/private@v0.0.0-20200925142346-4c879709882f/process/exec_conf.go:88
                                                       | storj.io/private/process.ExecCustomDebug
                                                       | 	/Users/yingrongzhao/go/pkg/mod/storj.io/private@v0.0.0-20200925142346-4c879709882f/process/exec_conf.go:70
                                                       | main.main
                                                       | 	/Users/yingrongzhao/work/network/storj/cmd/storagenode/main.go:335
                                                       | runtime.main
                                                       | 	/usr/local/Cellar/go/1.15.2/libexec/src/runtime/proc.go:204
storagenode/7                             10:07:18.837 | ERROR	preflight:localtime	preflight/localtime.go:69	unable to get satellite system time	{"Satellite ID": "1JU5amcn4pk7rFf5yZiXM5daBV9aYjPM1aeAXu174WTMRpo4o9", "error": "NO_ERROR: Handshake did not complete in time"}
                                                       | storj.io/storj/storagenode/preflight.(*LocalTime).Check.func1
                                                       | 	/Users/yingrongzhao/work/network/storj/storagenode/preflight/localtime.go:69
                                                       | golang.org/x/sync/errgroup.(*Group).Go.func1
                                                       | 	/Users/yingrongzhao/go/pkg/mod/golang.org/x/sync@v0.0.0-20200625203802-6e8e738ad208/errgroup/errgroup.go:57
                                                       | FATAL	storagenode/peer.go:741	Failed preflight check.	{"error": "system clock is out of sync: system clock is out of sync with all trusted satellites", "errorVerbose": "system clock is out of sync: system clock is out of sync with all trusted satellites\n\tstorj.io/storj/storagenode/preflight.(*LocalTime).Check:96\n\tstorj.io/storj/storagenode.(*Peer).Run:740\n\tmain.cmdRun:209\n\tstorj.io/private/process.cleanup.func1.4:362\n\tstorj.io/private/process.cleanup.func1:380\n\tgithub.com/spf13/cobra.(*Command).execute:842\n\tgithub.com/spf13/cobra.(*Command).ExecuteC:950\n\tgithub.com/spf13/cobra.(*Command).Execute:887\n\tstorj.io/private/process.ExecWithCustomConfig:88\n\tstorj.io/private/process.ExecCustomDebug:70\n\tmain.main:335\n\truntime.main:204"}
                                                       | storj.io/storj/storagenode.(*Peer).Run
                                                       | 	/Users/yingrongzhao/work/network/storj/storagenode/peer.go:741
                                                       | main.cmdRun
                                                       | 	/Users/yingrongzhao/work/network/storj/cmd/storagenode/main.go:209
                                                       | storj.io/private/process.cleanup.func1.4
                                                       | 	/Users/yingrongzhao/go/pkg/mod/storj.io/private@v0.0.0-20200925142346-4c879709882f/process/exec_conf.go:362
                                                       | storj.io/private/process.cleanup.func1
                                                       | 	/Users/yingrongzhao/go/pkg/mod/storj.io/private@v0.0.0-20200925142346-4c879709882f/process/exec_conf.go:380
                                                       | github.com/spf13/cobra.(*Command).execute
                                                       | 	/Users/yingrongzhao/go/pkg/mod/github.com/spf13/cobra@v1.0.0/command.go:842
                                                       | github.com/spf13/cobra.(*Command).ExecuteC
                                                       | 	/Users/yingrongzhao/go/pkg/mod/github.com/spf13/cobra@v1.0.0/command.go:950
                                                       | github.com/spf13/cobra.(*Command).Execute
                                                       | 	/Users/yingrongzhao/go/pkg/mod/github.com/spf13/cobra@v1.0.0/command.go:887
                                                       | storj.io/private/process.ExecWithCustomConfig
                                                       | 	/Users/yingrongzhao/go/pkg/mod/storj.io/private@v0.0.0-20200925142346-4c879709882f/process/exec_conf.go:88
                                                       | storj.io/private/process.ExecCustomDebug
                                                       | 	/Users/yingrongzhao/go/pkg/mod/storj.io/private@v0.0.0-20200925142346-4c879709882f/process/exec_conf.go:70
                                                       | main.main
                                                       | 	/Users/yingrongzhao/work/network/storj/cmd/storagenode/main.go:335
                                                       | runtime.main
                                                       | 	/usr/local/Cellar/go/1.15.2/libexec/src/runtime/proc.go:204
storagenode/6                             10:07:18.842 | ERROR	preflight:localtime	preflight/localtime.go:69	unable to get satellite system time	{"Satellite ID": "1JU5amcn4pk7rFf5yZiXM5daBV9aYjPM1aeAXu174WTMRpo4o9", "error": "NO_ERROR: Handshake did not complete in time"}
                                                       | storj.io/storj/storagenode/preflight.(*LocalTime).Check.func1
                                                       | 	/Users/yingrongzhao/work/network/storj/storagenode/preflight/localtime.go:69
                                                       | golang.org/x/sync/errgroup.(*Group).Go.func1
                                                       | 	/Users/yingrongzhao/go/pkg/mod/golang.org/x/sync@v0.0.0-20200625203802-6e8e738ad208/errgroup/errgroup.go:57
storagenode/6                             10:07:18.842 | FATAL	storagenode/peer.go:741	Failed preflight check.	{"error": "system clock is out of sync: system clock is out of sync with all trusted satellites", "errorVerbose": "system clock is out of sync: system clock is out of sync with all trusted satellites\n\tstorj.io/storj/storagenode/preflight.(*LocalTime).Check:96\n\tstorj.io/storj/storagenode.(*Peer).Run:740\n\tmain.cmdRun:209\n\tstorj.io/private/process.cleanup.func1.4:362\n\tstorj.io/private/process.cleanup.func1:380\n\tgithub.com/spf13/cobra.(*Command).execute:842\n\tgithub.com/spf13/cobra.(*Command).ExecuteC:950\n\tgithub.com/spf13/cobra.(*Command).Execute:887\n\tstorj.io/private/process.ExecWithCustomConfig:88\n\tstorj.io/private/process.ExecCustomDebug:70\n\tmain.main:335\n\truntime.main:204"}
                                                       | storj.io/storj/storagenode.(*Peer).Run
                                                       | 	/Users/yingrongzhao/work/network/storj/storagenode/peer.go:741
                                                       | main.cmdRun
                                                       | 	/Users/yingrongzhao/work/network/storj/cmd/storagenode/main.go:209
                                                       | storj.io/private/process.cleanup.func1.4
                                                       | 	/Users/yingrongzhao/go/pkg/mod/storj.io/private@v0.0.0-20200925142346-4c879709882f/process/exec_conf.go:362
                                                       | storj.io/private/process.cleanup.func1
                                                       | 	/Users/yingrongzhao/go/pkg/mod/storj.io/private@v0.0.0-20200925142346-4c879709882f/process/exec_conf.go:380
                                                       | github.com/spf13/cobra.(*Command).execute
                                                       | 	/Users/yingrongzhao/go/pkg/mod/github.com/spf13/cobra@v1.0.0/command.go:842
                                                       | github.com/spf13/cobra.(*Command).ExecuteC
                                                       | 	/Users/yingrongzhao/go/pkg/mod/github.com/spf13/cobra@v1.0.0/command.go:950
                                                       | github.com/spf13/cobra.(*Command).Execute
                                                       | 	/Users/yingrongzhao/go/pkg/mod/github.com/spf13/cobra@v1.0.0/command.go:887
                                                       | storj.io/private/process.ExecWithCustomConfig
                                                       | 	/Users/yingrongzhao/go/pkg/mod/storj.io/private@v0.0.0-20200925142346-4c879709882f/process/exec_conf.go:88
                                                       | storj.io/private/process.ExecCustomDebug
                                                       | 	/Users/yingrongzhao/go/pkg/mod/storj.io/private@v0.0.0-20200925142346-4c879709882f/process/exec_conf.go:70
                                                       | main.main
                                                       | 	/Users/yingrongzhao/work/network/storj/cmd/storagenode/main.go:335
                                                       | runtime.main
                                                       | 	/usr/local/Cellar/go/1.15.2/libexec/src/runtime/proc.go:204
storagenode/0                             10:07:18.856 | ERROR	preflight:localtime	preflight/localtime.go:69	unable to get satellite system time	{"Satellite ID": "1JU5amcn4pk7rFf5yZiXM5daBV9aYjPM1aeAXu174WTMRpo4o9", "error": "NO_ERROR: Handshake did not complete in time"}
                                                       | storj.io/storj/storagenode/preflight.(*LocalTime).Check.func1
                                                       | 	/Users/yingrongzhao/work/network/storj/storagenode/preflight/localtime.go:69
                                                       | golang.org/x/sync/errgroup.(*Group).Go.func1
                                                       | 	/Users/yingrongzhao/go/pkg/mod/golang.org/x/sync@v0.0.0-20200625203802-6e8e738ad208/errgroup/errgroup.go:57
storagenode/0                             10:07:18.857 | FATAL	storagenode/peer.go:741	Failed preflight check.	{"error": "system clock is out of sync: system clock is out of sync with all trusted satellites", "errorVerbose": "system clock is out of sync: system clock is out of sync with all trusted satellites\n\tstorj.io/storj/storagenode/preflight.(*LocalTime).Check:96\n\tstorj.io/storj/storagenode.(*Peer).Run:740\n\tmain.cmdRun:209\n\tstorj.io/private/process.cleanup.func1.4:362\n\tstorj.io/private/process.cleanup.func1:380\n\tgithub.com/spf13/cobra.(*Command).execute:842\n\tgithub.com/spf13/cobra.(*Command).ExecuteC:950\n\tgithub.com/spf13/cobra.(*Command).Execute:887\n\tstorj.io/private/process.ExecWithCustomConfig:88\n\tstorj.io/private/process.ExecCustomDebug:70\n\tmain.main:335\n\truntime.main:204"}
                                                       | storj.io/storj/storagenode.(*Peer).Run
                                                       | 	/Users/yingrongzhao/work/network/storj/storagenode/peer.go:741
                                                       | main.cmdRun
                                                       | 	/Users/yingrongzhao/work/network/storj/cmd/storagenode/main.go:209
                                                       | storj.io/private/process.cleanup.func1.4
                                                       | 	/Users/yingrongzhao/go/pkg/mod/storj.io/private@v0.0.0-20200925142346-4c879709882f/process/exec_conf.go:362
                                                       | storj.io/private/process.cleanup.func1
                                                       | 	/Users/yingrongzhao/go/pkg/mod/storj.io/private@v0.0.0-20200925142346-4c879709882f/process/exec_conf.go:380
                                                       | github.com/spf13/cobra.(*Command).execute
                                                       | 	/Users/yingrongzhao/go/pkg/mod/github.com/spf13/cobra@v1.0.0/command.go:842
                                                       | github.com/spf13/cobra.(*Command).ExecuteC
                                                       | 	/Users/yingrongzhao/go/pkg/mod/github.com/spf13/cobra@v1.0.0/command.go:950
                                                       | github.com/spf13/cobra.(*Command).Execute
                                                       | 	/Users/yingrongzhao/go/pkg/mod/github.com/spf13/cobra@v1.0.0/command.go:887
                                                       | storj.io/private/process.ExecWithCustomConfig
                                                       | 	/Users/yingrongzhao/go/pkg/mod/storj.io/private@v0.0.0-20200925142346-4c879709882f/process/exec_conf.go:88
                                                       | storj.io/private/process.ExecCustomDebug
                                                       | 	/Users/yingrongzhao/go/pkg/mod/storj.io/private@v0.0.0-20200925142346-4c879709882f/process/exec_conf.go:70
                                                       | main.main
                                                       | 	/Users/yingrongzhao/work/network/storj/cmd/storagenode/main.go:335
                                                       | runtime.main
                                                       | 	/usr/local/Cellar/go/1.15.2/libexec/src/runtime/proc.go:204
storagenode/5                             10:07:18.859 | ERROR	preflight:localtime	preflight/localtime.go:69	unable to get satellite system time	{"Satellite ID": "1JU5amcn4pk7rFf5yZiXM5daBV9aYjPM1aeAXu174WTMRpo4o9", "error": "NO_ERROR: Handshake did not complete in time"}
                                                       | storj.io/storj/storagenode/preflight.(*LocalTime).Check.func1
                                                       | 	/Users/yingrongzhao/work/network/storj/storagenode/preflight/localtime.go:69
                                                       | golang.org/x/sync/errgroup.(*Group).Go.func1
                                                       | 	/Users/yingrongzhao/go/pkg/mod/golang.org/x/sync@v0.0.0-20200625203802-6e8e738ad208/errgroup/errgroup.go:57
storagenode/5                             10:07:18.859 | FATAL	storagenode/peer.go:741	Failed preflight check.	{"error": "system clock is out of sync: system clock is out of sync with all trusted satellites", "errorVerbose": "system clock is out of sync: system clock is out of sync with all trusted satellites\n\tstorj.io/storj/storagenode/preflight.(*LocalTime).Check:96\n\tstorj.io/storj/storagenode.(*Peer).Run:740\n\tmain.cmdRun:209\n\tstorj.io/private/process.cleanup.func1.4:362\n\tstorj.io/private/process.cleanup.func1:380\n\tgithub.com/spf13/cobra.(*Command).execute:842\n\tgithub.com/spf13/cobra.(*Command).ExecuteC:950\n\tgithub.com/spf13/cobra.(*Command).Execute:887\n\tstorj.io/private/process.ExecWithCustomConfig:88\n\tstorj.io/private/process.ExecCustomDebug:70\n\tmain.main:335\n\truntime.main:204"}
                                                       | storj.io/storj/storagenode.(*Peer).Run
                                                       | 	/Users/yingrongzhao/work/network/storj/storagenode/peer.go:741
                                                       | main.cmdRun
                                                       | 	/Users/yingrongzhao/work/network/storj/cmd/storagenode/main.go:209
                                                       | storj.io/private/process.cleanup.func1.4
                                                       | 	/Users/yingrongzhao/go/pkg/mod/storj.io/private@v0.0.0-20200925142346-4c879709882f/process/exec_conf.go:362
                                                       | storj.io/private/process.cleanup.func1
                                                       | 	/Users/yingrongzhao/go/pkg/mod/storj.io/private@v0.0.0-20200925142346-4c879709882f/process/exec_conf.go:380
                                                       | github.com/spf13/cobra.(*Command).execute
                                                       | 	/Users/yingrongzhao/go/pkg/mod/github.com/spf13/cobra@v1.0.0/command.go:842
                                                       | github.com/spf13/cobra.(*Command).ExecuteC
                                                       | 	/Users/yingrongzhao/go/pkg/mod/github.com/spf13/cobra@v1.0.0/command.go:950
                                                       | github.com/spf13/cobra.(*Command).Execute
                                                       | 	/Users/yingrongzhao/go/pkg/mod/github.com/spf13/cobra@v1.0.0/command.go:887
                                                       | storj.io/private/process.ExecWithCustomConfig
                                                       | 	/Users/yingrongzhao/go/pkg/mod/storj.io/private@v0.0.0-20200925142346-4c879709882f/process/exec_conf.go:88
                                                       | storj.io/private/process.ExecCustomDebug
                                                       | 	/Users/yingrongzhao/go/pkg/mod/storj.io/private@v0.0.0-20200925142346-4c879709882f/process/exec_conf.go:70
                                                       | main.main
                                                       | 	/Users/yingrongzhao/work/network/storj/cmd/storagenode/main.go:335
                                                       | runtime.main
                                                       | 	/usr/local/Cellar/go/1.15.2/libexec/src/runtime/proc.go:204
storagenode/8                             10:07:18.872 | ERROR	preflight:localtime	preflight/localtime.go:69	unable to get satellite system time	{"Satellite ID": "1JU5amcn4pk7rFf5yZiXM5daBV9aYjPM1aeAXu174WTMRpo4o9", "error": "NO_ERROR: Handshake did not complete in time"}
                                                       | storj.io/storj/storagenode/preflight.(*LocalTime).Check.func1
                                                       | 	/Users/yingrongzhao/work/network/storj/storagenode/preflight/localtime.go:69
                                                       | golang.org/x/sync/errgroup.(*Group).Go.func1
                                                       | 	/Users/yingrongzhao/go/pkg/mod/golang.org/x/sync@v0.0.0-20200625203802-6e8e738ad208/errgroup/errgroup.go:57
storagenode/8                             10:07:18.873 | FATAL	storagenode/peer.go:741	Failed preflight check.	{"error": "system clock is out of sync: system clock is out of sync with all trusted satellites", "errorVerbose": "system clock is out of sync: system clock is out of sync with all trusted satellites\n\tstorj.io/storj/storagenode/preflight.(*LocalTime).Check:96\n\tstorj.io/storj/storagenode.(*Peer).Run:740\n\tmain.cmdRun:209\n\tstorj.io/private/process.cleanup.func1.4:362\n\tstorj.io/private/process.cleanup.func1:380\n\tgithub.com/spf13/cobra.(*Command).execute:842\n\tgithub.com/spf13/cobra.(*Command).ExecuteC:950\n\tgithub.com/spf13/cobra.(*Command).Execute:887\n\tstorj.io/private/process.ExecWithCustomConfig:88\n\tstorj.io/private/process.ExecCustomDebug:70\n\tmain.main:335\n\truntime.main:204"}
                                                       | storj.io/storj/storagenode.(*Peer).Run
                                                       | 	/Users/yingrongzhao/work/network/storj/storagenode/peer.go:741
                                                       | main.cmdRun
                                                       | 	/Users/yingrongzhao/work/network/storj/cmd/storagenode/main.go:209
                                                       | storj.io/private/process.cleanup.func1.4
                                                       | 	/Users/yingrongzhao/go/pkg/mod/storj.io/private@v0.0.0-20200925142346-4c879709882f/process/exec_conf.go:362
                                                       | storj.io/private/process.cleanup.func1
                                                       | 	/Users/yingrongzhao/go/pkg/mod/storj.io/private@v0.0.0-20200925142346-4c879709882f/process/exec_conf.go:380
                                                       | github.com/spf13/cobra.(*Command).execute
                                                       | 	/Users/yingrongzhao/go/pkg/mod/github.com/spf13/cobra@v1.0.0/command.go:842
                                                       | github.com/spf13/cobra.(*Command).ExecuteC
                                                       | 	/Users/yingrongzhao/go/pkg/mod/github.com/spf13/cobra@v1.0.0/command.go:950
                                                       | github.com/spf13/cobra.(*Command).Execute
                                                       | 	/Users/yingrongzhao/go/pkg/mod/github.com/spf13/cobra@v1.0.0/command.go:887
                                                       | storj.io/private/process.ExecWithCustomConfig
                                                       | 	/Users/yingrongzhao/go/pkg/mod/storj.io/private@v0.0.0-20200925142346-4c879709882f/process/exec_conf.go:88
                                                       | storj.io/private/process.ExecCustomDebug
                                                       | 	/Users/yingrongzhao/go/pkg/mod/storj.io/private@v0.0.0-20200925142346-4c879709882f/process/exec_conf.go:70
                                                       | main.main
                                                       | 	/Users/yingrongzhao/work/network/storj/cmd/storagenode/main.go:335
                                                       | runtime.main
                                                       | 	/usr/local/Cellar/go/1.15.2/libexec/src/runtime/proc.go:204
storagenode/2                             10:07:18.885 | ERROR	preflight:localtime	preflight/localtime.go:69	unable to get satellite system time	{"Satellite ID": "1JU5amcn4pk7rFf5yZiXM5daBV9aYjPM1aeAXu174WTMRpo4o9", "error": "NO_ERROR: Handshake did not complete in time"}
                                                       | storj.io/storj/storagenode/preflight.(*LocalTime).Check.func1
                                                       | 	/Users/yingrongzhao/work/network/storj/storagenode/preflight/localtime.go:69
                                                       | golang.org/x/sync/errgroup.(*Group).Go.func1
                                                       | 	/Users/yingrongzhao/go/pkg/mod/golang.org/x/sync@v0.0.0-20200625203802-6e8e738ad208/errgroup/errgroup.go:57
storagenode/2                             10:07:18.885 | FATAL	storagenode/peer.go:741	Failed preflight check.	{"error": "system clock is out of sync: system clock is out of sync with all trusted satellites", "errorVerbose": "system clock is out of sync: system clock is out of sync with all trusted satellites\n\tstorj.io/storj/storagenode/preflight.(*LocalTime).Check:96\n\tstorj.io/storj/storagenode.(*Peer).Run:740\n\tmain.cmdRun:209\n\tstorj.io/private/process.cleanup.func1.4:362\n\tstorj.io/private/process.cleanup.func1:380\n\tgithub.com/spf13/cobra.(*Command).execute:842\n\tgithub.com/spf13/cobra.(*Command).ExecuteC:950\n\tgithub.com/spf13/cobra.(*Command).Execute:887\n\tstorj.io/private/process.ExecWithCustomConfig:88\n\tstorj.io/private/process.ExecCustomDebug:70\n\tmain.main:335\n\truntime.main:204"}
                                                       | storj.io/storj/storagenode.(*Peer).Run
                                                       | 	/Users/yingrongzhao/work/network/storj/storagenode/peer.go:741
                                                       | main.cmdRun
                                                       | 	/Users/yingrongzhao/work/network/storj/cmd/storagenode/main.go:209
                                                       | storj.io/private/process.cleanup.func1.4
                                                       | 	/Users/yingrongzhao/go/pkg/mod/storj.io/private@v0.0.0-20200925142346-4c879709882f/process/exec_conf.go:362
                                                       | storj.io/private/process.cleanup.func1
                                                       | 	/Users/yingrongzhao/go/pkg/mod/storj.io/private@v0.0.0-20200925142346-4c879709882f/process/exec_conf.go:380
                                                       | github.com/spf13/cobra.(*Command).execute
                                                       | 	/Users/yingrongzhao/go/pkg/mod/github.com/spf13/cobra@v1.0.0/command.go:842
                                                       | github.com/spf13/cobra.(*Command).ExecuteC
                                                       | 	/Users/yingrongzhao/go/pkg/mod/github.com/spf13/cobra@v1.0.0/command.go:950
                                                       | github.com/spf13/cobra.(*Command).Execute
                                                       | 	/Users/yingrongzhao/go/pkg/mod/github.com/spf13/cobra@v1.0.0/command.go:887
                                                       | storj.io/private/process.ExecWithCustomConfig
                                                       | 	/Users/yingrongzhao/go/pkg/mod/storj.io/private@v0.0.0-20200925142346-4c879709882f/process/exec_conf.go:88
                                                       | storj.io/private/process.ExecCustomDebug
                                                       | 	/Users/yingrongzhao/go/pkg/mod/storj.io/private@v0.0.0-20200925142346-4c879709882f/process/exec_conf.go:70
                                                       | main.main
                                                       | 	/Users/yingrongzhao/work/network/storj/cmd/storagenode/main.go:335
                                                       | runtime.main
                                                       | 	/usr/local/Cellar/go/1.15.2/libexec/src/runtime/proc.go:204
storagenode/9                             10:07:18.891 | ERROR	preflight:localtime	preflight/localtime.go:69	unable to get satellite system time	{"Satellite ID": "1JU5amcn4pk7rFf5yZiXM5daBV9aYjPM1aeAXu174WTMRpo4o9", "error": "NO_ERROR: Handshake did not complete in time"}
                                                       | storj.io/storj/storagenode/preflight.(*LocalTime).Check.func1
                                                       | 	/Users/yingrongzhao/work/network/storj/storagenode/preflight/localtime.go:69
                                                       | golang.org/x/sync/errgroup.(*Group).Go.func1
                                                       | 	/Users/yingrongzhao/go/pkg/mod/golang.org/x/sync@v0.0.0-20200625203802-6e8e738ad208/errgroup/errgroup.go:57
